CMP name,Name Unit,CP CMP,CP Sales,Sales Value (excl. VAT)
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36630,7227.7
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36633,21725.9
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36636,44223.2
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36638,27993.5
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36658,10083.9
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36680,20937.6
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36690,37711.1
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36691,3147.99
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36693,27182.57
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36700,7670.33
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36710,9296.52
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36711,4556.88
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36712,2692.59
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36713,6342.81
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36720,3670.19
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36721,476.0
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36729,19738.2
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36730,153.8
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36740,7462.0
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36749,544.4
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36750,9580.2
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36760,1142.5
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36770,2713.4
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36780,29515.0
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36788,7044.5
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36789,717.7
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36790,1459.9
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36791,3451.3
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36792,4975.1
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36794,6433.6
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36800,69822.72
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36810,4702.96
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36811,7400.2
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36812,29678.14
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36813,20496.52
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36814,6240.54
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36815,15869.11
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36817,27566.1
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36818,18986.16
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36820,11968.3
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36840,1047.53
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36841,355.72
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36842,722.31
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36860,6000.64
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36861,1814.9
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36863,2093.29
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36865,14059.4
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36866,8646.34
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36869,2084.65
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36870,1755.8
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36872,3774.2
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36876,5352.1
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36877,1193.6
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36878,2919.6
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36880,11155.1
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36887,6018.7
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36889,3022.7
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36890,1598.7
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36891,20247.71
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36892,392.9
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36900,17551.01
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36910,392.8
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36911,378.92
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36912,12233.51
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36913,11437.04
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36915,31582.85
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36930,33133.59
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36937,20095.66
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36938,17890.57
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36939,80165.2
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36940,53190.68
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36945,34468.7
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36946,2942.05
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36947,76207.4
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36949,116494.24
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36950,12543.46
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36954,21309.22
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36955,51163.18
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36957,30861.65
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36958,71062.93
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36959,8059.96
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36960,29362.4
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36966,25739.5
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36967,3685.0
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36970,3308.3
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36988,7158.2
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36990,11267.0
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36992,3234.1
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36993,2587.3
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,36995,2215.7
IKEA VIGO C GRAN VIA DE VIGO,Centro 26,36210,39639,2772.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1001,18629.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1002,8747.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1003,79.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1004,20769.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1005,14120.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1006,5636.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1007,38056.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1008,41981.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1010,25177.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1012,3303.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1013,3922.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1015,2630.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1400,103810.96
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1428,6287.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1470,22208.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1474,3224.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,1520,7723.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,8015,402.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9240,16561.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9246,25902.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9500,14173.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9530,23619.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9550,33727.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9560,12257.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9569,2907.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9580,3523.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9587,9232.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,9589,12190.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,11550,1138.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,12598,474.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20002,25120.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20009,13777.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20012,11884.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20013,2899.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20014,495.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20016,3865.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20018,1733.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20180,2713.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20200,31812.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20500,3652.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20600,21273.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20730,8753.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20750,9631.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20800,23998.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20820,2963.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,20870,5799.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26001,44405.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26003,5327.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26004,18591.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26200,28244.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26230,8810.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26240,18239.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26250,28714.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26280,9381.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26300,11123.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26322,2161.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26350,7247.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,26371,15007.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,28014,1014.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,28032,699.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,28036,398.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,28200,662.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,28470,4240.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,29602,339.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,31180,3993.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,31281,9453.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,31680,10609.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,32350,8063.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,33180,1410.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,33327,3345.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,34257,3985.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,34337,15111.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39001,8056.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39005,17075.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39006,6256.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39110,51.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39160,5121.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39180,42752.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39192,18552.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39195,5811.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39197,31869.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39213,13009.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39232,5743.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39310,1999.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39340,4496.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39418,2830.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39540,6742.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39570,1113.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39610,7136.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39700,31744.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39706,5662.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39707,273.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39709,13244.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39724,18045.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39738,18525.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39740,2181.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39750,14659.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39760,10306.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39766,26997.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39770,92847.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39776,3991.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39790,13932.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,39794,20984.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,40340,5028.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,40540,3943.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,43840,1428.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,46730,1347.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48001,157932.74
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48002,975976.36
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48003,875277.97
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48004,1881783.43
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48005,116662.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48006,929945.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48007,1491439.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48008,143909.59
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48009,164264.23
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48010,656079.36
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48011,239700.52
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48012,928189.46
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48013,918125.02
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48014,1060789.11
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48015,331758.59
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48100,395051.01
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48110,12025.88
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48111,25800.43
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48112,4433.57
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48113,25489.77
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48120,3708.03
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48130,9691.19
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48145,6182.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48150,88295.85
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48160,111806.11
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48170,78999.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48180,55036.02
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48190,5586.89
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48191,7640.75
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48195,30062.99
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48200,35662.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48210,2526.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48215,2088.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48220,9072.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48230,487.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48240,13691.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48260,20770.7
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48270,26802.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48280,24650.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48287,5248.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48300,5730.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48311,6047.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48312,1598.6
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48314,3749.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48340,18724.09
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48350,18027.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48360,17568.5
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48370,24739.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48381,6433.0
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48390,20774.35
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48392,2296.22
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48395,1660.4
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48410,10550.1
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48450,279667.88
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48460,5563.2
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48480,117696.81
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48490,85793.95
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48499,1973.16
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48530,177103.64
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48600,203466.47
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48620,103514.57
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48630,7320.09
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48640,108989.33
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48650,5926.03
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48710,21672.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48800,4544.8
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48810,30103.48
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48840,15094.57
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48850,30631.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48891,3535.9
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48901,213661.21
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48902,906874.76
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48903,279349.63
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48910,326716.34
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48920,878305.35
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48930,469513.62
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48940,470782.43
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48950,445901.08
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48960,850135.38
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48970,1079155.3
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48980,314101.28
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48991,200697.56
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48992,251685.37
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,48993,342671.32
IKEA VIZCAYA CC ZUBIARTE,Centro 28,48011,50650,130.3
